brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,prev_sold_date
10485,for_sale,782750,4,4,1.57,1847392,Hopewell Junction,New York,12533,4199,
10485,for_sale,169900,,,8.01,1886918,Holmes,New York,12531,,43655
79729,for_sale,115000,,,1.8,16987,Hopewell Junction,New York,12533,,
97116,for_sale,149000,,,1,1970392,Fishkill,New York,12582,,
29020,for_sale,549990,4,3,0.51,1861543,Centereach,New York,11720,2171,
29020,for_sale,499990,5,3,,1922399,Coram,New York,11727,,
29020,for_sale,539990,5,3,,1922400,Coram,New York,11727,,
15371,for_sale,459000,3,3,2.03,719212,Stormville,New York,12582,2746,36805
11489,for_sale,799000,4,4,0.51,708548,Hopewell Junction,New York,12533,4606,42180
97116,for_sale,550000,,,6.35,784509,Hopewell Junction,New York,12533,,
70358,for_sale,255000,2,1,0.26,1430516,Carmel,New York,10512,1050,44095
50635,for_sale,289900,3,2,0.47,1277756,Carmel,New York,10512,2288,36685
81852,for_sale,325000,2,2,0.48,1666119,Hopewell Junction,New York,12533,1176,43293
79729,for_sale,75800,,,5,1120117,Pawling,New York,12531,,
10485,for_sale,350000,3,1,0.67,1031158,Hopewell Junction,New York,12533,1465,43123
41532,for_sale,395000,4,3,1.35,1448374,Poughquag,New York,12570,2826,40844
107956,for_sale,270000,,,6.8,1871153,Carmel,New York,14477,,28429
13536,for_sale,430000,3,2,0.45,654309,Carmel,New York,10512,1876,39072
41532,for_sale,497500,4,3,1.7,482247,Hopewell Junction,New York,12533,2868,36035
105262,for_sale,670000,5,4,1.6,1476293,Stormville,New York,12582,3272,43718
81852,for_sale,275000,3,1,0.31,1449377,New Windsor,New York,12533,1056,
107872,for_sale,265000,2,1,3,823807,Carmel,New York,10512,650,38397
77876,for_sale,525000,2,2,0.36,1418290,Poughquag,New York,12570,2083,34593
41533,for_sale,550000,3,2,1.38,595622,Mahopac,New York,10541,2196,38013
81852,for_sale,405930,3,3,,1053759,Hopewell Junction,New York,12570,1822,39615
78206,for_sale,525000,3,2,1.03,254235,Carmel,New York,10512,1950,
10485,for_sale,437500,3,2,1.07,1637423,Stormville,New York,12582,1887,35580
41533,for_sale,429900,4,3,1.26,132813,Hopewell Junction,New York,12533,2188,32349
10485,for_sale,700000,4,4,2.71,1725721,Hopewell Junction,New York,12533,4500,36763
45488,for_sale,815000,4,4,0.48,1499800,Hopewell Junction,New York,12533,4400,42502
45488,for_sale,75000,,,1.18,1369306,Carmel,New York,10512,,31344
78357,for_sale,79000,,,1.54,704441,Stormville,New York,14477,,
22611,for_sale,40000,,,0.58,522413,Carmel,New York,10512,,38657
53232,for_sale,190000,,,10.98,810201,Holmes,New York,12531,,
70358,for_sale,80000,,,1.23,438231,Stormville,New York,12582,,43746
70358,for_sale,80000,,,1.75,1139062,Stormville,New York,12582,,43746
97116,for_sale,175000,,,7.1,1970391,Stormville,New York,12585,,
28990,for_sale,850000,,,24.42,1953494,Putnam Valley,New York,10579,,42774
97116,for_sale,1100000,,,48.7,1970391,Stormville,New York,12582,,
10485,for_sale,400000,3,3,0.26,281656,Stormville,New York,12582,1760,41704
53332,for_sale,445000,4,2,0.72,1034774,Carmel,New York,10512,1976,41487
108010,for_sale,565000,4,4,3.5,1101397,Stormville,New York,12582,3500,43549
78357,for_sale,239000,2,1,0.49,482143,Carmel,New York,10512,976,42691
48310,for_sale,424500,3,3,0.67,861890,Carmel,New York,10512,1547,44452
10485,for_sale,475000,3,3,2.27,1609727,Carmel,New York,10512,1600,36112
45488,for_sale,535000,4,3,1.3,796164,Stormville,New York,12582,3136,36038
11489,for_sale,75000,,,1,894251,Hopewell Junction,New York,12533,,31574
10485,for_sale,425000,3,2,0.54,1698127,Carmel,New York,10512,2324,44417
22611,for_sale,399000,3,2,0.57,115258,Carmel,New York,10512,1487,43208
53227,for_sale,895000,3,2,20,478786,Poughquag,New York,12570,2288,
22611,for_sale,750000,4,3,0.93,1139731,Carmel,New York,10512,2792,
63270,for_sale,749000,,,63.9,1296247,Holmes,New York,12531,,37189
77876,for_sale,890000,,,73,1845848,Hopewell Junction,New York,12533,,43152
10485,for_sale,410000,3,2,0.32,562199,Carmel,New York,10512,1576,35678
53336,for_sale,92000,1,1,,890211,Hopewell Junction,New York,12533,700,
45497,for_sale,375000,3,2,1.27,937616,Stormville,New York,12582,2264,32538
81852,for_sale,539000,4,3,1.1,1548040,Stormville,New York,12582,2928,35482
19426,for_sale,220000,2,1,0.08,1669135,Carmel,New York,10512,640,43895
81852,for_sale,350000,3,2,0.95,1499455,Stormville,New York,12582,1456,44298
78327,for_sale,399000,6,3,1.47,1773856,Carmel,New York,10541,1542,31687
53332,for_sale,335000,2,1,0.17,871737,Carmel,New York,10512,1185,43705
33714,for_sale,399000,4,2,0.44,763420,Carmel,New York,10512,1797,33514
78357,for_sale,449000,3,2,1.03,289838,Putnam Valley,New York,10579,1360,42424
46088,for_sale,875000,3,2,0.67,1203885,Putnam Valley,New York,10579,2055,44204
28990,for_sale,725000,3,3,1.38,137092,Carmel,New York,10512,2400,37525
53332,for_sale,195000,1,1,0.16,1121597,Poughquag,New York,12570,900,34110
30536,for_sale,250000,,,10,1870681,Stormville,New York,12582,,
2469,for_sale,441744,,,6.87,727583,Carmel,New York,10512,,
77876,for_sale,650000,,,38.3,602992,Stormville,New York,12582,,
45490,for_sale,220000,2,1,0.18,956179,Carmel,New York,10512,864,
45488,for_sale,449000,3,3,1.29,1451386,Carmel,New York,10512,2496,40819
78357,for_sale,729900,4,3,1.19,1597947,Carmel,New York,10512,4220,37568
22611,for_sale,550000,3,2,0.56,1815626,Carmel,New York,10512,1624,44245
91607,for_sale,319000,2,1,0.14,168055,Sound Beach,New York,11789,,
29020,for_sale,589990,3,2,0.75,344185,Stony Brook,New York,11790,1767,
81852,for_sale,715000,4,4,2.57,1540122,Hopewell Junction,New York,12533,4795,42369
41532,for_sale,629000,3,3,2.09,729916,Stormville,New York,12582,3316,35697
81852,for_sale,399000,2,1,2.1,770081,Hopewell Junction,New York,12533,1040,
107997,for_sale,355000,3,1,0.09,1725532,Carmel,New York,10512,1244,37470
41533,for_sale,540000,4,3,0.71,1610010,Poughquag,New York,12570,3360,42499
53332,for_sale,329900,2,3,0.18,1471141,Carmel,New York,10512,1686,41208
105684,for_sale,299999,2,1,0.54,198199,Carmel,New York,10512,856,35600
45488,for_sale,190000,,,4.4,1906933,Putnam Valley,New York,10579,,
53332,for_sale,300000,2,2,0.39,1667709,Holmes,New York,12531,1232,42877
45498,for_sale,585000,3,3,0.35,481323,Carmel,New York,10512,2740,43262
53016,for_sale,319900,2,1,0.23,1436165,Holmes,New York,12531,756,30378
44039,for_sale,379000,2,1,0.28,523155,Carmel,New York,10512,1440,40928
8510,for_sale,425000,3,2,0.75,199163,Carmel Hamlet,New York,10512,1300,
91607,for_sale,265000,2,2,0.07,350012,Coram,New York,11727,,38734
91607,for_sale,579000,4,3,0.3,13623,South Setauket,New York,11720,,
43470,for_sale,1349000,5,5,2.63,481590,Old Field,New York,11733,3139,33072
78729,for_sale,379900,3,2,0.18,1245565,Centereach,New York,11720,1123,39785
29022,for_sale,149990,,,0.11,11905,Centereach,New York,11720,,
22022,for_sale,1399000,5,3,0.09,270248,Setauket,New York,11733,3528,44357
21554,for_sale,424999,,,0.83,1923716,Mount Sinai,New York,11766,,38897
19756,for_sale,269000,,,0.34,1984025,Miller Place,New York,11764,,
46092,for_sale,325000,4,1,0.13,1758492,Poughquag,New York,12570,2865,42194
53332,for_sale,325000,3,2,1.02,847375,Carmel,New York,10512,1852,43110
22257,for_sale,499000,3,3,2.04,1645297,Carmel,New York,10512,2530,35599
53332,for_sale,299000,2,1,0.28,602819,Carmel,New York,10512,722,34123
107292,for_sale,365000,2,1,,1801151,Carmel,New York,10512,1500,31364
45490,for_sale,399000,3,2,0.41,793112,Carmel,New York,10512,1386,36934
13536,for_sale,850000,4,4,1.38,438747,Carmel,New York,10512,4124,32324
68036,for_sale,285000,2,2,0.28,1052015,Carmel,New York,10512,1539,44267
22611,for_sale,495000,3,3,2.05,115592,Hopewell Junction,New York,12533,1968,30585
41532,for_sale,495900,3,2,3.49,696949,Hopewell Junction,New York,12533,2196,36035
97116,for_sale,165000,,,1.7,1970391,Stormville,New York,12582,,
45484,for_sale,499999,4,2,0.46,562639,Wading River,New York,11792,1854,31761
33714,for_sale,589999,4,3,0.5,1395424,Middle Island,New York,11953,2500,
13536,for_sale,125000,,,11,1406849,Carmel,New York,10512,,30956
39734,for_sale,599000,,,91.3,1378303,Patterson,New York,12563,,
97116,for_sale,75000,,,0.42,1953574,Stormville,New York,12582,,
97116,for_sale,149900,,,23.2,1861541,Hopewell Junction,New York,12533,,
15493,for_sale,550000,3,3,0.5,482111,Coram,New York,11727,,41471
22022,for_sale,170000,,,0.21,1854838,Sound Beach,New York,11789,,39695
78729,for_sale,799000,5,3,0.33,1511123,Selden,New York,11784,,42013
53221,for_sale,369000,3,2,0.05,21438,Coram,New York,11727,,41684
22022,for_sale,389000,3,1,0.15,1572454,Port Jefferson Station,New York,11776,,43972
83061,for_sale,199000,3,2,0.14,1447293,Sound Beach,New York,11789,2000,40281
28981,for_sale,2350000,6,4,1.74,1784536,Setauket,New York,11733,,37746
91607,for_sale,389999,2,2,0.5,1137173,Centereach,New York,11720,,44530
35026,for_sale,205500,1,1,,1205384,Ridge,New York,11961,,41675
21554,for_sale,579000,3,3,0.23,1927798,Rocky Point,New York,11778,1920,
29020,for_sale,129900,1,1,,1437875,Rocky Point,New York,11778,900,
22022,for_sale,699990,5,3,0.92,891382,Wading River,New York,11792,,35174
28981,for_sale,589000,4,3,0.04,1447095,Mount Sinai,New York,11766,,38693
83061,for_sale,580000,4,3,0.46,1499898,Centereach,New York,11720,1900,
83057,for_sale,449000,4,3,0.37,1136258,Coram,New York,11727,,42388
22022,for_sale,587500,2,2,0.5,764776,Setauket,New York,11733,,31225
29022,for_sale,110000,,,0.06,732770,Selden,New York,11784,,38252
13975,for_sale,849900,4,3,0.46,1927796,Wading River,New York,11792,2400,44461
19756,for_sale,269000,,,0.26,1889607,Miller Place,New York,11764,,
28989,for_sale,585000,4,3,0.33,1116258,Setauket,New York,11733,,38677
91399,for_sale,515000,2,2,0.9,1653164,Selden,New York,11784,,38128
22022,for_sale,610000,6,5,0.34,1310977,Coram,New York,11727,,43454
50608,for_sale,615000,7,4,0.51,763725,Port Jefferson,New York,11777,3200,43522
22022,for_sale,667000,4,4,0.35,522188,Stony Brook,New York,11790,,42328
53221,for_sale,474900,3,2,0.21,249300,Selden,New York,11784,,44522
83059,for_sale,499999,4,2,0.52,1311525,Setauket,New York,11733,,38219
5697,for_sale,133000,1,1,,562347,Coram,New York,11727,,
50608,for_sale,769000,4,4,0.25,204573,Port Jefferson,New York,11777,2950,
22022,for_sale,399990,3,2,1,106914,Middle Island,New York,11953,,44489
91607,for_sale,380000,3,2,0.18,574095,Port Jefferson Station,New York,11776,,
79314,for_sale,360000,3,3,0.04,1179869,Coram,New York,11727,,43042
91607,for_sale,549999,3,3,0.71,1249105,Wading River,New York,11792,,
50608,for_sale,679000,3,4,0.36,10909,Port Jefferson,New York,11777,2000,36752
22022,for_sale,429999,3,2,0.21,1071301,Selden,New York,11784,,38897
78729,for_sale,450000,3,2,0.25,916545,Centereach,New York,11720,,37852
91607,for_sale,349999,4,2,0.26,654350,Port Jefferson Station,New York,11776,,
91607,for_sale,1099000,4,4,0.75,1449708,Setauket,New York,11733,3700,
42297,for_sale,985000,5,6,0.7,601249,Mount Sinai,New York,11766,6900,38268
91607,for_sale,629999,5,4,0.2,1336134,Selden,New York,11784,,43880
53526,for_sale,549999,4,3,0.36,1297585,Coram,New York,11727,2512,44357
30510,for_sale,475000,3,2,0.14,1308124,Rocky Point,New York,11778,,44145
28974,for_sale,475000,3,1,0.23,917582,Ronkonkoma,New York,11779,,39336
